gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1931766817	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1995-319	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815	GA		2cd829bb-b713-433d-99cf-64bef11e5b3e													5219631	5219631	PRESERVED_SPECIMEN	MNHN	ZM	MO-1995-319				CC_BY_4_0					2019-06-12T11:23:25.006Z		
1931766816	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1995-298	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CF	La Maboké	2cd829bb-b713-433d-99cf-64bef11e5b3e									1968-07-01T00:00:00Z		7	1968	5219635	5219635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1995-298				CC_BY_4_0		Quentin, Jean-Claude|Quentin, Jean-Claude			2019-06-12T11:23:24.838Z		
1931766764	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1995-299	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	KH		2cd829bb-b713-433d-99cf-64bef11e5b3e													5219628	5219628	PRESERVED_SPECIMEN	MNHN	ZM	MO-1995-299				CC_BY_4_0		Pfeffer, Pierre|Pfeffer, Pierre			2019-06-12T11:23:25.540Z		
1931766763	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1883-41	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	TH	Bangkok	2cd829bb-b713-433d-99cf-64bef11e5b3e													5219628	5219628	PRESERVED_SPECIMEN	MNHN	ZM	MO-1883-41				CC_BY_4_0		Harmand, J.|Harmand, J.			2019-06-12T11:22:59.797Z		
1931766671	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1995-3295	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CI	Lamto	2cd829bb-b713-433d-99cf-64bef11e5b3e													5219635	5219635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1995-3295				CC_BY_4_0		Lamotte, Maxime|Lamotte, Maxime			2019-06-12T11:23:25.488Z		
1931766670	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1995-30	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	VN	environ de Saïgon	2cd829bb-b713-433d-99cf-64bef11e5b3e													5219628	5219628	PRESERVED_SPECIMEN	MNHN	ZM	MO-1995-30		VERON Géraldine		CC_BY_4_0		Barry|Barry			2019-06-12T11:23:24.685Z		
1931766669	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1995-297	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CF	La Maboké	2cd829bb-b713-433d-99cf-64bef11e5b3e									1965-08-02T00:00:00Z	2	8	1965	5219635	5219635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1995-297				CC_BY_4_0		Pujol, R.|Pujol, R.			2019-06-12T11:23:23.452Z		
1931766668	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1993-4803	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CI	Lamto	2cd829bb-b713-433d-99cf-64bef11e5b3e													5219635	5219635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1993-4803				CC_BY_4_0		Lamotte, Maxime|Lamotte, Maxime			2019-06-12T11:23:23.127Z		
1931766667	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1993-216	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CI	Lamto	2cd829bb-b713-433d-99cf-64bef11e5b3e													5219635	5219635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1993-216				CC_BY_4_0		Lamotte, Maxime|Lamotte, Maxime			2019-06-12T11:23:22.753Z		
1931766666	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1993-215	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CI	Lamto	2cd829bb-b713-433d-99cf-64bef11e5b3e									1963-01-07T00:00:00Z	7	1	1963	5219635	5219635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1993-215				CC_BY_4_0		Lamotte, Maxime|Lamotte, Maxime			2019-06-12T11:23:22.037Z		
1931766665	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1986-1043	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	GN	Mont Nimba	2cd829bb-b713-433d-99cf-64bef11e5b3e													5219635	5219635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1986-1043				CC_BY_4_0		Lamotte, Maxime|Lamotte, Maxime			2019-06-12T11:23:20.314Z		
1931766600	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1993-213	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	CI	Kpacobo	2cd829bb-b713-433d-99cf-64bef11e5b3e									1963-03-09T00:00:00Z	9	3	1963	5219635	5219635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1993-213				CC_BY_4_0		Lamotte, Maxime|Lamotte, Maxime			2019-06-12T11:23:22.193Z		
1931766599	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1869-313	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	ZZ	Côte occidentale d'Afrique	2cd829bb-b713-433d-99cf-64bef11e5b3e													2437177		PRESERVED_SPECIMEN	MNHN	ZM	MO-1869-313				CC_BY_4_0		Boucard|Boucard			2019-06-12T11:22:59.298Z		COUNTRY_INVALID
1931766495	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/2005-243	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766	CF	Bangui	2cd829bb-b713-433d-99cf-64bef11e5b3e									1957-01-01T00:00:00Z			1957	5219649	5219649	PRESERVED_SPECIMEN	MNHN	ZM	2005-243		VERON Géraldine		CC_BY_4_0		Molez, Gaëtan|Molez, Gaëtan			2019-06-12T11:22:39.459Z		
1919856104	7e380070-f762-11e1-a439-00145eb45e9a	32b1b398-d18b-40d4-b4c6-ee9f2f19d240	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832			19456090-b49a-11d8-abeb-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.136				CC0_1_0					2019-04-23T13:59:59.109Z		TAXON_MATCH_FUZZY
1919854276	7e380070-f762-11e1-a439-00145eb45e9a	2dd9a646-7950-4ccd-aeb9-bfa4f72c1a64	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	UG	Mubango, Mabira Forest, Mubango, Mabira Forest, Uganda	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1934.6.2.94				CC0_1_0		Captain C R. Pitman D.S.O., M.C.			2019-07-29T08:09:34.147Z	STILLIMAGE	
1919852249	7e380070-f762-11e1-a439-00145eb45e9a	76b13efb-3f85-49ce-b926-ab65dff5dc90	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata		SPECIES	Manis crassicaudata É.Geoffroy Saint-Hilaire, 1803	LK		19456090-b49a-11d8-abeb-b8a03c50a862													5219633	5219633	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1950.29				CC0_1_0					2019-07-29T08:07:05.348Z	STILLIMAGE	
1919852232	7e380070-f762-11e1-a439-00145eb45e9a	a802c470-9172-4b78-b801-64cf879e6084	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	UG	Mubango, Mabira Forest, Mubango, Mabira Forest, Uganda	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1934.6.2.95-99				CC0_1_0		Captain C R. Pitman D.S.O., M.C.			2019-07-29T08:07:05.678Z	STILLIMAGE	
1919823162	7e380070-f762-11e1-a439-00145eb45e9a	7844c459-25b7-41f0-9b46-a1a5bdfab81d	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	IN		19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2688				CC0_1_0					2019-04-23T13:16:22.192Z		
1919823157	7e380070-f762-11e1-a439-00145eb45e9a	5e8ddcca-8c3b-4b8b-aaa3-3a567dd463a0	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821			19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2685				CC0_1_0					2019-04-23T13:16:22.403Z		
1919823149	7e380070-f762-11e1-a439-00145eb45e9a	21756fba-ec1f-4193-88df-79a17d6ec1e3	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2689				CC0_1_0					2019-04-23T13:16:22.108Z		
1919823139	7e380070-f762-11e1-a439-00145eb45e9a	fda6f5cf-8f71-46d5-8216-333a3faaca5c	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	GH	Fanti	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2686				CC0_1_0					2019-04-23T13:16:22.558Z		
1919823136	7e380070-f762-11e1-a439-00145eb45e9a	d4310596-c225-47aa-99df-ecdb02176e58	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2684				CC0_1_0					2019-04-23T13:16:22.674Z		
1919823130	7e380070-f762-11e1-a439-00145eb45e9a	0c71e0d4-5292-4bdd-8c98-84fd1432ccca	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	ID	Java	19456090-b49a-11d8-abeb-b8a03c50a862													5219628	5219628	PRESERVED_SPECIMEN	NHMUK	ZOO	1981.2687				CC0_1_0					2019-04-23T13:16:22.666Z		TAXON_MATCH_FUZZY
1919821377	7e380070-f762-11e1-a439-00145eb45e9a	098a045a-1720-4946-97b7-f639f4c46059	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766	GH		19456090-b49a-11d8-abeb-b8a03c50a862													5219649	5219649	PRESERVED_SPECIMEN	NHMUK	ZOO	1924.9.3.9				CC0_1_0					2019-04-23T13:16:21.672Z		
1919821365	7e380070-f762-11e1-a439-00145eb45e9a	19323c99-7366-457e-b0e4-bd67517d6dbc	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	IN		19456090-b49a-11d8-abeb-b8a03c50a862													5219638	5219638	PRESERVED_SPECIMEN	NHMUK	ZOO	1921.10.5.4				CC0_1_0					2019-04-23T13:16:21.983Z		
1919821344	7e380070-f762-11e1-a439-00145eb45e9a	3d5cdb7d-c2ac-4ab5-8346-994942d51503	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815	GH		19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1924.9.3.8				CC0_1_0					2019-04-23T13:16:20.084Z		
1919820707	7e380070-f762-11e1-a439-00145eb45e9a	515f509f-fc03-4860-bff9-573a6cf80697	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832	ZA	Mashonaland	19456090-b49a-11d8-abeb-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	NHMUK	ZOO	1897.3.11.1				CC0_1_0		Lord R Churchill			2019-04-23T13:16:21.635Z		
1919820365	7e380070-f762-11e1-a439-00145eb45e9a	e126bb3b-b19d-4518-8346-153a4bb1c070	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815			19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	1869.5.13.5				CC0_1_0					2019-04-23T13:16:21.705Z		
1919820315	7e380070-f762-11e1-a439-00145eb45e9a	8a213318-a9dd-4b47-bcca-f1d79ef29518	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766	GH		19456090-b49a-11d8-abeb-b8a03c50a862													5219649	5219649	PRESERVED_SPECIMEN	NHMUK	ZOO	1855.12.24.290				CC0_1_0					2019-04-23T13:16:20.434Z		
1919820294	7e380070-f762-11e1-a439-00145eb45e9a	aa1f0e1c-031e-4d9a-806b-20757e3cb194	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821		Nearest Named Place: West Africa	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1855.12.24.289				CC0_1_0					2019-04-23T13:16:21.269Z		
1919820210	7e380070-f762-11e1-a439-00145eb45e9a	f7fd11f8-9064-4d4c-ad59-40cae2dca03f	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832			19456090-b49a-11d8-abeb-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	NHMUK	ZOO	1844.10.5.1				CC0_1_0					2019-04-23T13:16:21.330Z		
1919792397	7e380070-f762-11e1-a439-00145eb45e9a	81e5f3fe-9bfe-4a83-8871-589811016dde	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815		Africa	19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	2003.241				CC0_1_0					2019-04-23T13:15:51.611Z		
1919792237	7e380070-f762-11e1-a439-00145eb45e9a	4eee3eba-ad69-423f-97a8-36e0c425e6f2	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis gigantea		SPECIES	Manis gigantea Illiger, 1815		Africa	19456090-b49a-11d8-abeb-b8a03c50a862													5219631	5219631	PRESERVED_SPECIMEN	NHMUK	ZOO	2003.24 [1]				CC0_1_0					2019-04-23T13:15:50.855Z		
1919791867	7e380070-f762-11e1-a439-00145eb45e9a	bf1ead8f-4a30-4989-afc7-3983e9efb2f0	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.121				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.958Z		
1919791859	7e380070-f762-11e1-a439-00145eb45e9a	e3c60f65-dd30-4e42-9c32-de0157919580	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.122				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.420Z		
1919791855	7e380070-f762-11e1-a439-00145eb45e9a	a13227ee-06a6-4d5c-8a95-d7bb8fae57dc	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.96				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.171Z		RECORDED_DATE_INVALID
1919791851	7e380070-f762-11e1-a439-00145eb45e9a	2c84041e-b5a1-44f8-9485-bf020ca65777	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.115				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.329Z		RECORDED_DATE_INVALID
1919791847	7e380070-f762-11e1-a439-00145eb45e9a	6684461a-13fd-4d90-96dd-a0fe29e0ef77	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.123				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.461Z		
1919791834	7e380070-f762-11e1-a439-00145eb45e9a	c12da48d-8a75-4827-8053-fadc21debdf8	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG		19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.95				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.362Z		
1919791833	7e380070-f762-11e1-a439-00145eb45e9a	26c20cf0-9356-445c-a6bf-3f1387b979c8	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.103				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.878Z		RECORDED_DATE_INVALID
1919791820	7e380070-f762-11e1-a439-00145eb45e9a	94af7f58-fdb2-4f67-a2f1-f9d85e4abc62	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG		19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.94				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.574Z		
1919791818	7e380070-f762-11e1-a439-00145eb45e9a	ef570781-da63-4123-9aa2-427f5cc75ff6	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.102				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.106Z		RECORDED_DATE_INVALID
1919791794	7e380070-f762-11e1-a439-00145eb45e9a	77ff42bf-8fb7-445b-9a23-bac2eca321c8	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.11				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.580Z		RECORDED_DATE_INVALID
1919791791	7e380070-f762-11e1-a439-00145eb45e9a	b3e2054c-588e-4acc-b55d-ace20e06b312	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tetradactyla		SPECIES	Manis tetradactyla Linnaeus, 1766			19456090-b49a-11d8-abeb-b8a03c50a862													5219649	5219649	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.9				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.526Z		
1919791788	7e380070-f762-11e1-a439-00145eb45e9a	59985ccf-c93f-4f81-9229-1dcc758b6489	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.112				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.258Z		RECORDED_DATE_INVALID
1919791782	7e380070-f762-11e1-a439-00145eb45e9a	df92b0cc-478d-4873-9d3a-c4d70b8d79ab	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.118				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.671Z		RECORDED_DATE_INVALID
1919791780	7e380070-f762-11e1-a439-00145eb45e9a	0e430b0b-34a7-44a0-9eae-605fa665c573	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.117				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.973Z		RECORDED_DATE_INVALID
1919791779	7e380070-f762-11e1-a439-00145eb45e9a	17b2e0e3-0795-45a7-8757-12682f94de66	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.98				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.236Z		RECORDED_DATE_INVALID
1919791777	7e380070-f762-11e1-a439-00145eb45e9a	6b5f8242-2c65-4cc1-9d8a-a72c6f9cd2de	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.97				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.646Z		RECORDED_DATE_INVALID
1919791775	7e380070-f762-11e1-a439-00145eb45e9a	57cfd304-dae6-41c6-a2cc-b9a9bd833c31	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.119				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.570Z		RECORDED_DATE_INVALID
1919791769	7e380070-f762-11e1-a439-00145eb45e9a	86bd157f-b958-4d74-aaee-e7defa4c2d3b	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.99				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:48.729Z		RECORDED_DATE_INVALID
1919791768	7e380070-f762-11e1-a439-00145eb45e9a	6b1b4d54-58d3-4bca-873c-8d68afdde2aa	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis temminckii		SPECIES	Manis temminckii Smuts, 1832	NG	Abuja area	19456090-b49a-11d8-abeb-b8a03c50a862													5219630	5219630	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.124				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.433Z		
1919791767	7e380070-f762-11e1-a439-00145eb45e9a	b5f3e486-f8da-4bf2-a638-2676aba98eea	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.104				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.941Z		RECORDED_DATE_INVALID
1919791766	7e380070-f762-11e1-a439-00145eb45e9a	1dd610f3-79c3-418a-b123-cf4d432ae754	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG		19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.92				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:50.645Z		
1919791764	7e380070-f762-11e1-a439-00145eb45e9a	af3e516e-5f0f-4221-a977-7c556a838cb2	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.108				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.568Z		RECORDED_DATE_INVALID
1919791762	7e380070-f762-11e1-a439-00145eb45e9a	5b6e3fba-7cc2-456e-b48a-71426b14ed49	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis tricuspis		SPECIES	Manis tricuspis Rafinesque, 1821	NG	Abuja area]	19456090-b49a-11d8-abeb-b8a03c50a862													5219635	5219635	PRESERVED_SPECIMEN	NHMUK	ZOO	1999.111				CC0_1_0		Sylvia K Sikes			2019-04-23T13:15:51.482Z		RECORDED_DATE_INVALID
